,StoreNumber,StoreName,County,CountyNumber,City,ZipCode,StoreLocation,Address,StoreType
2402,4477,bucky's express #17 / council bluffs,pottawattamie,78,council bluffs,51503,POINT (-95.824952 41.242658),1759 madison ave,Convenience
2403,4905,south side grocery,calhoun,13,rockwell city,50579,POINT (-94.632453 42.394636),"319, court st",Other Grocery
2404,3606,scotty's liquor store,grundy,38,grundy center,50638,POINT (-92.77421500000001 42.361514),804 g ave,Liquor/Tobacco
2405,4016,hometown foods / conrad,grundy,38,conrad,50621,POINT (-92.874589 42.225148),119 n main st po box 296,Other Grocery
2406,4357,kum & go #125 / story city,story,85,story city,50248,POINT (-93.597789 42.186722),527 park ave,Convenience
2407,4034,spice-n-ice,allamakee,3,postville,52162,POINT (-91.56837200000001 43.08605),123 n lawler st,Other
2408,4864,clinton liquor & convenience store,clinton,23,clinton,52733,POINT (-90.225022 41.833351),1641 s bluff blvd,Convenience
2409,4293,eddyville market and deli l,wapello,90,eddyville,52553,POINT (-92.63762 41.156476),121 walnut,Other Grocery
2410,4090,mcelroy's food market,buchanan,10,winthrop,50682,POINT (-92.53666400000002 42.951717),135 madison st,Other Grocery
2411,4470,kum & go #211 / waterloo,black hawk,7,waterloo,50703,POINT (-92.314939 42.495308),1976 franklin st,Convenience
2412,5031,new star raymond,black hawk,7,raymond,50667,POINT (-92.21940100000002 42.466286),101 commercial st,Convenience
2413,4376,kum & go #6 / mason city,cerro gordo,17,mason city,50401,POINT (-93.201072 43.133204),1920 s federal ave,Convenience
2414,4356,kum & go #396 / nevada,story,85,nevada,50201,POINT (-93.458003 42.022725),136 lincoln hwy,Convenience
2415,4409,kum & go #90 / boone,boone,8,boone,50036,POINT (-93.879597 42.037102),1704 s story st,Convenience
2416,4957,kimmes wall lake country store,sac,81,wall lake,51466,POINT (-95.090639 42.271309),129 center st,Convenience
2417,4667,kum & go #56 / bevington,madison,61,bevington,50033,POINT (-93.790419 41.360431),101 e ia highway 92,Convenience
2418,4538,k & s grocery,butler,12,clarksville,50619,POINT (-92.667833 42.787434),402 north main st,Other Grocery
2419,4789,katy did's general store,marion,63,bussey,50044,POINT (-92.886643 41.204759),419 merrill st,Convenience
2420,4925,kum & go #574 / urbandale,polk,77,urbandale,50266,POINT (-93.88318400000001 41.643849),8600 meredith dr,Convenience
2421,5154,lake park foods,dickinson,30,lake park,51347,POINT (-95.321385 43.454741),"201, market st",Other Grocery
2422,5160,kum & go #37  /  ottumwa,wapello,90,ottumwa,52501,POINT (-92.409169 41.051858),2508 n court st,Convenience
2423,4451,kum & go #96 / webster city,hamilton,40,webster city,50595,POINT (-93.815845 42.459531),1803 superior st,Convenience
2424,4431,kum & go #89 / fort dodge,webster,94,fort dodge,50501,POINT (-94.168007 42.507885),115 n 22nd st,Convenience
2425,5219,kirkwood liquor & tobacco,johnson,52,iowa city,52240,POINT (-91.531628 41.649432),"300, kirkwood ave",Liquor/Tobacco
2426,4992,old 34 gas & grill,des moines,29,danville,52623,POINT (-91.549759 40.965097),305 us 34 business,Convenience
2427,4475,bucky's express #27 / council bluffs,pottawattamie,78,council bluffs,51501,POINT (-95.879147 41.234536000000006),2713 s 24th st,Convenience
2428,5024,hawkeye convenience stores / wiley,linn,57,cedar rapids,52404,POINT (-91.725833 41.956133),2330 wiley blvd sw,Convenience
2429,3576,liquor store / hartley,o'brien,71,hartley,51346,POINT (-95.477367 43.184821),10  3rd st nw,Liquor/Tobacco
2430,3891,"wild rose emmetsburg, llc",palo alto,74,emmetsburg,50536,POINT (-94.663246 43.111987),777 main st,Other
2431,5238,new star / fort dodge,webster,94,fort dodge,50501,POINT (-94.170859 42.501169),"1923, 5th  ave  s",Convenience
2432,4458,quik trip #568 / johnston,polk,77,johnston,50131,POINT (-93.69753300000002 41.654161),5169 merle hay rd,Convenience
2433,5019,riverside quick shop,jackson,49,bellevue,52031,POINT (-90.420558 42.252688),"802, s riverview",Convenience
2434,5075,pronto market  / new sharon,mahaska,62,new sharon,50207,POINT (-92.651525 41.468516),"202, s main st",Other Grocery
2435,4360,kum & go #333 / newton,jasper,50,newton,50208,POINT (-93.049443 41.699578),405 1st ave e,Convenience
2436,5076,cubby's sioux city,woodbury,97,sioux city,51106,POINT (-96.371973 42.434257),4200 s york st,Other
2437,4435,kum & go #220  council bluffs,pottawattamie,78,council bluffs,51501,POINT (-95.874965 41.25712),2024 5th ave,Convenience
2438,4528,casey's general store #1303 / marsha,marshall,64,marshalltown,50158,POINT (-92.908032 42.051236),111 n 3rd ave,Convenience
2439,4561,kroegers liquor co llc,black hawk,7,evansdale,50707,POINT (-92.289505 42.477712),3539 lafayette rd,Liquor/Tobacco
2440,5078,casey's general store #2096 / counci,pottawattamie,78,council bluffs,51501,POINT (-95.879335 41.238763),2301 s 24th st,Convenience
2441,5161,ameristar casino council bluffs gift,pottawattamie,78,council bluffs,51501,POINT (-95.909384 41.242291),"2200, river road, gift shop",Casino
2442,5250,east side liquor and tobacco,polk,77,des moines,50317,POINT (-93.541351 41.630849),3804 hubbell ave,Liquor/Tobacco
2443,4778,casey's general store #3030 / storm,buena vista,11,storm lake,50588,POINT (-95.190566 42.646522),825 fundt dr,Convenience
2444,4846,casey's general store #2697 / onawa,monona,67,onawa,51040,POINT (-96.097205 42.03035700000001),"706, 10th st",Convenience
2445,4940,cambridge country store,polk,77,cambridge,50046,POINT (-93.529231 41.899481),301 water st,Convenience
2446,5241,bp  /  dubuque,iowa,48,dubuque,52001,POINT (-90.687255 42.500724),"1450, loras blvd",Other
2447,5130,great river brewery,scott,82,davenport,52801,POINT (-90.569973 41.521304),"332, e  2nd st",Liquor/Tobacco
2448,5192,guppy's on the go  /  robins,linn,57,robins,52328,POINT (-91.65404 42.068204),"990, robins square dr",Convenience
2449,5178,new york dollar stores,muscatine,70,west liberty,52776,POINT (-91.263404 41.570709),"320, n calhoun st",Other
2450,5047,the fresh market,linn,57,cedar rapids,52402,POINT (-91.628026 42.028274),"180, collins rd ne",Other Grocery
2451,4367,kum & go #109 / mason city,cerro gordo,17,mason city,50401,POINT (-93.201061 43.163367),1224 n federal ave,Convenience
2452,4903,honey creek resort state park,appanoose,4,moravia,52571,POINT (-92.918723 40.87046),12633 resort dr,Other
2453,9022,artisan grain distillery,scott,82,davenport,52801,POINT (-90.570318 41.521305),"318, e 2nd st.",Liquor/Tobacco
2454,4961,kwik stop / cedar cross,dubuque,31,dubuque,52003,POINT (-90.704989 42.475422),1200 cedar cross rd,Convenience
2455,4996,kwik stop 16th st #300,dubuque,31,dubuque,52001,POINT (-90.65605000000001 42.511677),1215 e 16th st,Convenience
2456,5218,gasland express / chariton,lucas,59,chariton,50049,POINT (-93.327017 41.014576),"2130, court ave",Convenience
2457,5262,7-eleven # 34464z,scott,82,bettendorf,52722,POINT (-90.517616 41.555257),3232 utica ridge rd.,Convenience
2458,5266,crossroads of albert city,buena vista,11,albert city,50510,POINT (-94.953239 42.777449),"5101, 230th street",Other
2459,5661,uptown liquor & tobacco / cedar rapids,linn,57,cedar rapids,52404,POINT (-91.725777 41.959614),2000 wiley blvd sw ste 106,Liquor/Tobacco
2460,5158,bucky's express #19 / council bluffs,pottawattamie,78,council bluffs,51501,POINT (-95.82164100000001 41.241482),"1839, madison ave",Convenience
2461,5299,pearl city tobacco & liquor outlet,muscatine,70,muscatine,52761,POINT (-91.05788 41.413877),"200, green street",Liquor/Tobacco
2462,5194,shelby general store,harrison,43,shelby,51570,POINT (-95.45043500000001 41.515255),"406, east st",Convenience
2463,5281,yesway store # 10017/ fort dodge,webster,94,fort dodge,50501,POINT (-94.168007 42.507885),115 22nd st n,Convenience
2464,5472,station mart 2,black hawk,7,evansdale,50707,POINT (-92.297765 42.462807),1119 river forest rd,Convenience
2465,5304,crossroads of sac city,sac,81,sac city,50583,POINT (-94.857286 42.421722),"210, hwy 20",Other
2466,5614,liberty view wine and spirits,johnson,52,north liberty,52317,POINT (-91.62235 41.752253),595 country ln,Liquor/Tobacco
2467,5426,prime mart 2 / cedar falls,black hawk,7,cedar falls,50613,POINT (-92.455972 42.561054),2728 center st.,Convenience
2468,5505,liquor barn ii,franklin,35,hampton,50441,POINT (-93.21693 42.741728),721 central ave w,Liquor/Tobacco
2469,5589,beecher liquor / dubuque,dubuque,31,dubuque,52001,POINT (-90.670151 42.5116),2013 central ave,Liquor/Tobacco
2470,5474,west side liquor,black hawk,7,waterloo,50702,POINT (-92.346356 42.488567),919 w 5th st,Liquor/Tobacco
2471,5528,new star / waterloo,black hawk,7,waterloo,50702,POINT (-92.367142 42.489119),315 fletcher ave,Convenience
2472,5527,liquor downtown,johnson,52,iowa city,52240,POINT (-91.530181 41.657654),315 s gilbert st,Liquor/Tobacco
2473,5365,"clarksville hometown grocery, inc.",butler,12,clarksville,50619,POINT (-92.667833 42.787434),402 n main st,Other Grocery
2474,5258,oky doky # 8 foods,dubuque,31,dubuque,52001,POINT (-90.673985 42.496794),"535, hill street",Other Grocery
2475,5357,gameday liquor/ orange city,sioux,84,orange city,51041,POINT (-96.051138 42.99748400000001),632 8th st. se,Liquor/Tobacco
2476,5566,east end liquor & tobacco,polk,77,des moines,50317,POINT (-93.541351 41.630849),3804 hubbell ave,Liquor/Tobacco
2477,5487,independence liquor & food,black hawk,7,waterloo,50707,POINT (-92.302514 42.498404),1761 independence ave,Other Grocery
2478,5634,the snack shack,black hawk,7,waterloo,50702,POINT (-92.306998 42.453042),4335 texas st,Other
2479,5312,"b & k one stop llc, washta",cherokee,18,washta,51061,POINT (-95.71228900000001 42.58255),103 hwy 31,Convenience
2480,5325,hometown foods / hubbard,hardin,42,hubbard,50122,POINT (-93.298266 42.305556),210 e. maple st,Other Grocery
2481,5577,rush stop,floyd,34,charles city,50616,POINT (-92.682538 43.061014),609 s main st,Convenience
2482,5525,hop n shop / clinton,clinton,23,clinton,52732,POINT (-90.193204 41.838281),716 s 4th st,Other
2483,5337,hometown foods / conrad,grundy,38,conrad,50621,POINT (-92.874589 42.225148),119 n. main st,Other Grocery
2484,5503,rolfe area market,pocahontas,76,rolfe,50581,POINT (-94.52788900000002 42.814369),412 garfield st,Other Grocery
2485,5456,oelwein mart,fayette,33,oelwein,50662,POINT (-91.902413 42.678786),801 e charles st,Convenience
2486,5311,the liquor store,o'brien,71,paullina,51046,POINT (-95.687686 42.979946),132 n. main,Liquor/Tobacco
2487,5644,super stop ii / dubuque,dubuque,31,dubuque,52001,POINT (-90.663494 42.515732),700 rhomberge ave,Convenience
2488,5473,neighborhood tobacco outlet / marion,linn,57,marion,52302,POINT (-91.585363 42.033257),2500 7th ave,Liquor/Tobacco
2489,5494,white oak station #53,pottawattamie,78,council bluffs,51501,POINT (-95.874965 41.25712),2024 5th ave,Convenience
2490,9927,templeton rye,carroll,14,templeton,51463,POINT (-94.936366 41.917072),209 east 3rd st,Other
2491,9910,broadbent distillery,warren,91,norwalk,50211,POINT (-93.712272 41.436457),6175 50th ave,Liquor/Tobacco
2492,5586,white oak station #86 / hospers,sioux,84,hospers,51238,POINT (-95.907128 43.072147),107 hospers dr s,Convenience
2493,5578,white oak station #82 / nevada,story,85,nevada,50201,POINT (-93.458003 42.022725),136 lincoln hwy,Convenience
2494,5520,riverside travel mart,washington,92,riverside,52327,POINT (-91.546885 41.488516),3070 hwy 22 e,Convenience
2495,5449,mods market,linn,57,cedar rapids,52401,POINT (-91.668267 41.978996),200 1st ave ne ste 124,Other Grocery
2496,5360,super saver liquor,scott,82,davenport,52802,POINT (-90.599327 41.520231),1610 rockingham rd,Other Grocery
2497,5598,liquor tobacco & grocery,dubuque,31,dubuque,52001,POINT (-90.668277 42.511477),1998 jackson st,Other Grocery
2498,5470,super saver liquor of muscatine,muscatine,70,muscatine,52761,POINT (-91.042755 41.440327),1510 a isett ave,Other Grocery
2499,5430,hiway 20 liquor & tobacco,hamilton,40,webster city,50595,POINT (-93.837409 42.469587),1345 2nd street south,Liquor/Tobacco
2500,5324,hometown foods / state center,marshall,64,state center,50247,POINT (-93.162349 42.016845),120 e. main st.,Other Grocery
2501,5509,heartland market,calhoun,13,manson,50563,POINT (-94.534319 42.530636),1101 main st,Other Grocery
2502,5495,white oak station #52,pottawattamie,78,council bluffs,51503,POINT (-95.820329 41.252794),154 bennett ave,Convenience
2503,9902,mississippi river distilling co,scott,82,leclaire,52753,POINT (-90.34359400000001 41.599733),303 n cody road,Liquor/Tobacco
2504,5579,white oak station #83 / casey,guthrie,39,casey,50048,POINT (-94.51928 41.505247),501 mcpherson st,Convenience
2505,5468,tamang enterprise,jones,53,monticello,52310,POINT (-91.185929 42.232914),616 s. main st.,Other
2506,9901,cedar ridge,polk,77,swisher,52338,POINT (-91.67737 41.8321),1441 marak rd nw,Other
2507,5587,white oak station #79 / muscatine,muscatine,70,muscatine,52761,POINT (-91.063509 41.408932),709 grandview ave,Convenience
2508,5584,white oak station #80 / wapello,louisa,58,wapello,52653,POINT (-91.195261 41.181263),303 us hwy 61 n,Convenience
2509,5492,heartland market,calhoun,13,rockwell city,50579,POINT (-94.632453 42.394636),319 court st,Other Grocery
2510,5424,beer barn,missing,999999,missing,,,missing,Liquor/Tobacco
2511,9922,artisan grain distillery,scott,82,davenport,52801,POINT (-90.570318 41.521305),318 e 2nd st.,Liquor/Tobacco
2512,9919,dehner distillery,polk,77,clive,50325,POINT (-93.719833 41.60039),"7500, university ave",Liquor/Tobacco
2513,9913,iowa distilling company,warren,91,cumming,50061,POINT (-93.762456 41.483192),4349 cumming ave.,Liquor/Tobacco
2514,5657,loust tobacco & liquor / dubuque,dubuque,31,dubuque,52001,POINT (-90.673267 42.507796),408 w locust st,Liquor/Tobacco
2515,5221,gasland express / corydon,wayne,93,corydon,50060,POINT (-93.32005200000002 40.757173),"214, w jefferson st",Convenience
2516,5475,great wall,black hawk,7,cedar falls,50613,POINT (-92.455801 42.518006),2125 college st #d,Other
2517,9928,vbj beverages llc,linn,57,cedar rapids,52404,POINT (-91.687168 41.965789),1077 rockford rd bay #1,Liquor/Tobacco
2518,5668,super quick stop / council bluffs,pottawattamie,78,council bluffs,51501,POINT (-95.889605 41.216413),2800 twin city dr ste 10,Convenience
2519,5330,quillins quality foods postville,allamakee,3,postville,52162,POINT (-91.56914800000001 43.084552),124 west tilden st.,Other Grocery
2520,5310,crossroads of algona,kossuth,55,algona,50511,POINT (-94.238912 43.082796),107 hwy 18 w,Other
2521,9929,best case wines,johnson,52,iowa city,52240,POINT (-91.452639 41.672544),"3576, dolphin dr",Liquor/Tobacco
2522,9023,iowa legendary rye,carroll,14,carroll,51401,POINT (-94.874691 42.056362),"314, prairie view dr.",Other
2523,5672,k & k food and gas / davenport,scott,82,davenport,52802,POINT (-90.612456 41.514587),2365 rockingham rd,Other Grocery
2524,5689,dyno's #41 / albert city,buena vista,11,albert city,50510,POINT (-94.953239 42.777449),5101 230th st,Other
2525,5686,flashmart #101 / wdm,polk,77,west des moines,50265,POINT (-93.752572 41.570151),3501 ep true parkway,Convenience
2526,5690,dyno's #42 / sac city,sac,81,sac city,50583,POINT (-94.986598 42.421866),210 w main st,Other
2527,5688,dyno's #40 / spencer,clay,21,spencer,51301,POINT (-95.143701 43.12759),1001 s grand ave,Other
2528,9930,thome enterprises llc,black hawk,7,raymond,50667,POINT (-92.219773 42.466651),213 s 3rd st. po box 106,Other
2529,9912,southern wine & spirits,polk,77,grimes,50111,POINT (-93.774496 41.657621),3100 se grimes blvd. suite 100,Liquor/Tobacco
2530,5699,flashmart #102 /perry,dallas,25,perry,50220,POINT (-94.10386 41.830334),1115 ia hwy 141,Convenience
2531,5713,brooklyn grocery liquor llc,poweshiek,79,brooklyn,52211,POINT (-92.444377 41.728699),122 east front street,Other Grocery
2532,2680,hy-vee fulfillment center,polk,77,urbandale,50322,POINT (-93.736458 41.624917),"3303 86th street, suite b",Supermarket
2533,9931,lonely oak distilery,shelby,83,earling,51530,POINT (-95.479709 41.770879),1833 elmwood rd.,Liquor/Tobacco
2534,5401,clinton gas & mart,clinton,23,clinton,52732,POINT (-90.193204 41.838281),716 s 4th st.,Convenience
2535,9932,"3-oaks distillery, llc",missing,999999,missing,,,missing,Liquor/Tobacco
2536,5464,heartland markets,calhoun,13,manson,50563,POINT (-94.534319 42.530636),1101 main street,Other Grocery
2537,9938,templeton distilling llc,carroll,14,templeton,51463,POINT (-94.936366 41.917072),209 e 3rd st,Liquor/Tobacco
2538,5348,"super lucky, inc",marshall,64,le grand,50142,POINT (-92.78465400000002 42.006665),806 w main st.,Other
2539,9934,"cats eye distillery, llc",scott,82,bettendorf,52722,POINT (-90.455001 41.571059),4860 heatherstone rd.,Liquor/Tobacco
2540,9923,iowa legendary rye,carroll,14,carroll,51401,POINT (-94.874691 42.056362),"314, prairie view dr.",Other
2541,9937,"green frog distillery, llc",lee,56,keokuk,52632,POINT (-91.399797 40.473242000000006),3345 270th ave.,Liquor/Tobacco
2542,9936,dash events llc,missing,999999,missing,,,missing,Other
2543,5438,madame mary,carroll,14,templeton,51463,POINT (-95.591232 42.068021),123 main st #b,Other
2544,5518,farm fresh foodtown & liquor,plymouth,75,remsen,51050,POINT (-95.973352 42.813338),306 s washington st,Other Grocery
2545,5318,first stop beverage shop,polk,77,des moines,50317,POINT (-93.561517 41.600476),2839 east university ave,Convenience
2546,5313,southside tobacco & liquor,polk,77,des moines,50315,POINT (-93.624729 41.56373),2424 sw 9th st # 1,Liquor/Tobacco
2547,9018,paradise distilling company,dubuque,31,dubuque,52001,POINT (-90.661829 42.487358),"245, railroad ave",Liquor/Tobacco
